user_id,user_age,user_level,user_learning_interests,user_avg_session_minutes,user_posts_count,user_comments_made,user_likes_given,user_friends_count,days_since_signup,post_id,post_topic_category,post_topic_title,post_word_count,post_has_image,post_likes,post_comments,post_reposts,post_age_hours,post_is_pinned,author_friend_status,topic_interest_match,peer_engagement_count,created_at,engaged
1219,18,Advanced,"IELTS,TOEFL,Reading",25.5,24,215,240,37,841,5344, TOEFL ,Score 100+ study plan,142,0,85,63,16,622.7,1,BLOCKED,0.83,3,2026-01-25 19:35:00,0
1018,20,Advanced,Speaking,37.2,14,46,548,91,65,5154,Event,Mock TOEFL Saturday,244,1,34,28,5,139,false,PENDING,0.052,0,2026-04-20 19:28:00,0
1062,27,ADVANCED,TOEFL,5.5,63,47,142,59,637,5131,Writing,Essay feedback exchange,549,False,99,25,13,372.6,true,NOT_FRIEND,0.068,1,03/22/2026,0
1093,32,Advanced,"Speaking,Writing",37.1,19,158,227,87,73,5251,BusinessEnglish,Email templates that work,529,1,200,21,18,485.5,no,PENDING,0.177,0,2026-02-15 16:13:00,0
1054,19,intermediate,"Listening,Speaking",35.8,54,145,312,51,789,5014,GRAMMAR,Articles a/an/the explained,398,0,36,47,16,478.9,true,PENDING,N/A,6,2026/02/16,1
1040,38,Intermediate,IELTS,56.1,74,34,159,60,715,5298,Event,Mock TOEFL Saturday,293,0,324,46,5,573,false,PENDING,0.223,5,02/25/2026,1
1174,24,Intermediate,Speaking|Grammar|Listening,24.1,42,55,199,56,778,5562,TOEFL,Score 100+ study plan,NaN,false,88,11,6,156,false,NOT_FRIEND,0.153,3,04/01/2026,1
1096,37,Beginner,"Reading,Writing",30,7,236,319,78,850,5343,Vocabulary,Word of the day,34,false,206,77,22,56.5,False,NOT_FRIEND,0.012,3,2026-02-11 21:48:00,0
1114,40,intermediate,Speaking,12.2,80,246,96,7,863,5040,Event,Writing workshop signup,543,true,232,13,7,221.9,false,NOT_FRIEND,0.122,9,03/27/2026,1
1052,37,Advanced,Vocabulary|Listening,5.6,0,127,77,76,158,5372,TOEFL,Reading section pacing,348,true,127,48,0,151.2,false,BLOCKED,0.135,6,2026-02-19 21:07:00,0
1108,23,Beginner,IELTS,39.9,66,160,118,120,740,5148,Listening,  Dictation practice thread,92,true,332,87,25,127.6,false,BLOCKED,0.19,10,2026-02-24 07:23:00,0
1046,38,Intermediate,Speaking,17.2,43,150,551,96,569,5150,BusinessEnglish,Job interview answers,,yes,96,41,18,383.8,no,BLOCKED,0.041,12,2026-01-12 10:49:00,0
1031,16,Intermediate,"Speaking,BusinessEnglish,IELTS",5.8,46,34,445,52,206,5054, TOEFL ,Integrated writing tips,380,no,258,74,11,663.1,no,NOT_FRIEND,NaN,3,04/15/2026,0
1170,39, Advanced ,Vocabulary; TOEFL,45.3,9,172,410,63,51,5221,speaking,Storytelling fluency,444,1,326,53,10,227.4,False,FRIEND,0.123,10,2026-04-23 18:57:00,1
1146,37,Beginner,Writing|BusinessEnglish|TOEFL,8.5,21,210,161,45,270,5539,BUSINESSENGLISH,Presentation openings,259,false,285,29,22,580.5,false,PENDING,0.866,0,2026-04-29 17:06:00,1
1126,24,intermediate,Grammar,12.3,34,47,358,75,290,5163,IELTS,Writing task 2 essay structures,118,0,107,32,15,593.4,no,PENDING,0.074,1,04/21/2026,0
1057,36, Intermediate ,Vocabulary; Event,6.7,25,225,575,56,440,5344,TOEFL,Score 100+ study plan,142,no,85,63,16,622.7,true,PENDING,0.114,0,2026-01-25 19:35:00,0
1118,28,Beginner,BusinessEnglish,37.9,14,190,538,104,507,5563,Speaking,Daily speaking partners,46,no,344,69,2,395.2,no,BLOCKED,0.048,1,04/01/2026,0
1122,42,Beginner,TOEFL; BusinessEnglish,42.8,16,124,375,73,884,5377,IELTS,Speaking part 3 examples,301,yes,281,47,20,662,no,BLOCKED,0.172,5,26-04-2026,0
1055,21,Beginner,"Speaking,IELTS,Event",6.4,80,246,0,13,290,5069,Reading,Skimming vs scanning,82,no,47,3,7,237.2,0,NOT_FRIEND,0.147,1,2026-01-11 21:49:00,1
1109,40,Beginner,Vocabulary,N/A,40,47,213,47,576,5019,IELTS,Writing task 2 essay structures,69,True,168,14,15,159.4,False,FRIEND,N/A,11,2026-02-14 17:48:00,1
1124,37, Beginner ,Writing,55.1,60,195,40,75,894,5276,businessenglish,Job interview answers,40,0,186,4,18,457.1,false,BLOCKED,0.124,9,2026/04/22,0
1164,,Beginner,Reading,9.6,22,90,377,59,715,5090, BusinessEnglish ,Negotiation language,154,1,207,26,25,218.6,no,PENDING,0.156,1,01/17/2026,1
1159,42,Intermediate,BusinessEnglish|Vocabulary,24.3,21,203,478,105,690,5363, IELTS ,Speaking part 3 examples,73,yes,263,66,4,65,0,PENDING,0.176,11,04/25/2026,1
1055,21,beginner,"Speaking,IELTS,Event",6.4,80,246,0,,290,5343,VOCABULARY,Word of the day,null,false,206,77,22,56.5,no,NOT_FRIEND,0.195,6,02/11/2026,1
1139,21,beginner,"Writing,IELTS",40.3,43,233,478,84,365,5113,Event,Pronunciation bootcamp,423,false,177,88,7,221.7,no,FRIEND,0.241,11,2026-03-22 09:37:00,1
1151,16,intermediate,"Writing,Grammar",50.4,1,156,224,115,503,5115,BusinessEnglish,Negotiation language,59,false,297,19,25,75.6,false,BLOCKED,0.083,9,02/13/2026,1
1190,19,Intermediate,IELTS,39.3,54,162,304,99,317,5231, TOEFL ,Reading section pacing,528,true,343,61,5,35.8,yes,PENDING,0.187,0,2026-02-04 11:49:00,1
1104,29,Beginner,null,47.9,16,132,154,21,853,5094,TOEFL,Speaking task 1 templates,245,true,63,39,13,444.6,no,BLOCKED,,4,2026-03-26 18:43:00,0
1178,40,beginner,null,26.3,77,33,209,114,713,5204,Writing,Paraphrasing practice,NaN,true,210,19,1,466.6,no,NOT_FRIEND,0.078,6,2026-04-25 07:29:00,1
1102,39,Beginner,Grammar; Listening; BusinessEnglish,45.2,67,103,589,39,93,5268,SPEAKING,Common pronunciation mistakes,589,no,262,21,2,689.1,False,FRIEND,0.216,0,2026-02-25 11:32:00,0
1008,41,INTERMEDIATE,IELTS|Listening,49.3,9,199,435, ,356,5111,TOEFL,Speaking task 1 templates,599,0,221,54,23,198.3,false,NOT_FRIEND,0.16,10,2026-03-10 03:14:00,1
1157,34,Beginner,Vocabulary|Listening,43.6,28,1,206,9,795,5179,Reading,Inference questions explained,254,true,61,34,21,401.7,no,BLOCKED,0.096,11,2026-02-07 10:00:00,0
1186,24,Beginner,"Event,Listening",51.4,21,14,237,88,348,5267,reading,Skimming vs scanning,221,false,126,1,24,690.6,no,NOT_FRIEND,0.226,6,2026-02-13 01:36:00,0
1057,36,Intermediate,Vocabulary; Event,6.7,25,225,575,56,440,5104,speaking,Common pronunciation mistakes,269,0,248,26,13,663.5,False,NOT_FRIEND,0.122,1,24-01-2026,0
1070,21,beginner,Grammar,28.3,79,215,27,12,715,5002, Event ,Speaking club Friday,141,true,62,31,16,85.2,false,FRIEND,0.079,3,29-01-2026,1
1176,21,Intermediate,Grammar|Event,51.4,73,232,469,9,45,5506,BusinessEnglish,Meeting phrases,466,false,309,57,9,631.2,no,PENDING,0.028,3,01/14/2026,0
1023,27,Beginner,Reading,57.6,50,183,58,103,890,5061,TOEFL,Speaking task 1 templates,382,false,129,43,20,242.7,false,BLOCKED,0.195,12,04/10/2026,0
1195,19,Intermediate,"Writing,Listening",9.6,9,131,473,88,438,5401,Reading,Skimming vs scanning,88,yes,340,87,25,476.7,false,PENDING,0.071,10,2026-03-28 18:31:00,0
1111,18,BEGINNER,"Event,IELTS",15.2,32,41,495,93,311,5078,TOEFL,Speaking task 1 templates,316,false,3,25,19,153.6,false,NOT_FRIEND,0.134,5,2026-02-24 07:16:00,0
1037,25,Intermediate,"Writing,Speaking",14.6,74,244,126,91,529,5414,listening,Dictation practice thread,461,1,99,51,22,535.4,0,PENDING,0.176,8,2026-03-05 05:12:00,0
1094,33,Beginner,"Reading,Event",29.3,46,1,329,102,567,5397,TOEFL,Integrated writing tips,345,true,51,61,3,668.9,False,PENDING,0.139,6,04/07/2026,0
1098,42,Advanced,TOEFL,17.4,17,210,16,105,782,5348,Event,Speaking club Friday,499,1,44,50,25,207.7,false,BLOCKED,0.221,0,2026-01-29 14:36:00,0
1050,19,Advanced,null,51.2,69,15,239,53,858,5023,writing,Formal vs informal register,235,false,126,15,22,7.2,false,NOT_FRIEND,0.167,0,19-04-2026,0
1170,NaN,Advanced,"Vocabulary,TOEFL",45.3,9,172,410,63,51,5372,TOEFL,Reading section pacing,348,true,127,48,0,151.2,false,NOT_FRIEND,0.965,7,2026-02-19 21:07:00,1
1111,18,Beginner,Event|IELTS,15.2,32,41,495,93,311,5015,WRITING,Formal vs informal register,31,0,240,60,20,424.2,0,NOT_FRIEND,0.162,9,04/14/2026,0
1148,22,Intermediate,"Listening,Event,Grammar",16.2,72,206,506,10,485,5568,Vocabulary,  Academic word list — week 4,313,yes,33,45,22,667.1,0,PENDING,0.149,4,2026-04-13 20:34:00,0
1123,19,intermediate,N/A,12.3,38,58,370,10,860,5318,Reading,Article of the week,565,false,131,10,0,308.3,false,BLOCKED,0.037,10,2026-01-28 00:27:00,0
1150,38,Beginner,"BusinessEnglish,Writing,TOEFL",49.7,43,130,112,44,172,5156, IELTS ,  Writing task 2 essay structures,339,false,317,32,11,419.7,false,FRIEND,0.185,4,01/19/2026,1
1032,35,intermediate,IELTS,55.3,80,79,50,28,309,5414,LISTENING,Dictation practice thread,461,yes,99,51,22,535.4,false,PENDING,0.187,8,2026-03-05 05:12:00,1
1059,38,Beginner,Event; Vocabulary; BusinessEnglish,53.7,50,28,298,91,837,5108,TOEFL,TOEFL Prep weekly thread,554,yes,138,82,3,266.2,false,NOT_FRIEND,0.185,2,02/17/2026,1
1017,23,Advanced,Reading|BusinessEnglish|Event,3.3,20,96,303,13,4,5574,Listening,Dictation practice thread,149,yes,171,88,19,611.9,false,BLOCKED,0.1,6,04/27/2026,0
1013,31,Beginner,TOEFL, ,35,150,496,25,227,5353,writing,Punctuation pitfalls,166,false,170,14,13,500.8,no,PENDING,0.086,3,2026-03-09 22:22:00,1
1096,37,BEGINNER,"Reading,Writing",30,7,236,319,78,850,5407, Reading ,Reading speed tracker, ,no,83,46,16,533.6,no,PENDING,0.922,1,2026-01-20 03:02:00,1
1032,35,Intermediate,IELTS,55.3,80,79,50,28,309,5030,Speaking,Small talk openers,358,false,149,79,23,186.6,false,FRIEND,0.219,4,2026-04-16 02:14:00,1
1122,42,Beginner,TOEFL; BusinessEnglish,42.8,16,124,375,73,884,5375,Listening,Podcast recommendations,469,yes,178,2,3,496.4,false,BLOCKED,0.148,10,2026-03-10 18:56:00,0
1153,17,INTERMEDIATE,"Listening,IELTS,BusinessEnglish",23.3,78,32,320,46,556,5440,IELTS,IELTS band 7 roadmap,95,true,179,12,17,547.8,false,FRIEND,0.977,9,2026-04-04 14:33:00,1
1135,28,Beginner,"IELTS,Reading,BusinessEnglish",null,45,54,310,2,438,5177,TOEFL,Speaking task 1 templates,38,0,274,50,25,402.7,0,BLOCKED,0.116,4,07-04-2026,0
1007,20,Beginner,Reading; TOEFL,50.4,39,138,486,109,514,5062,Grammar,Subjunctive mood basics,559,false,155,35,1,108.3,no,FRIEND,0.013,8,2026-04-21 05:53:00,1
1109,40,Beginner,Vocabulary,59.2,40,47,213,47,576,5487,Vocabulary,Collocations you should know,null,no,145,4,22,490.4,false,BLOCKED,0.987,4,2026-04-18 07:34:00,1
1186,24,beginner,Event|Listening,51.4,21,14,237,88,348,5585,Reading,Inference questions explained,88,false,13,35,2,95.5,1,BLOCKED,0.146,1,2026-02-26 00:38:00,0
1216,27,Intermediate,"BusinessEnglish,TOEFL",53.3,10,234,341,113,114,5028,Writing,Cohesion vs coherence,420,false,0,69,21,658.7,no,PENDING,0.22,2,2026-04-08 13:54:00,0
1065, ,Beginner,"TOEFL,Vocabulary,Listening",59.4,78,32,285,65,545,5308,event,Mock TOEFL Saturday,509,false,26,12,23,600.9,false,PENDING,0.103,1,27-02-2026,0
1083,27,Advanced,Event,54,52,19,465,119,117,5559,BUSINESSENGLISH,Meeting phrases,401,true,114,58,10,707.4,false,PENDING,0.171,0,22-03-2026,0
1038,NaN,Beginner,"IELTS,Event,Reading",6.5,71,46,108,98,584,5546,Grammar,Subjunctive mood basics,369,false,314,51,5,691.1,false,BLOCKED,0.206,9,02/25/2026,0
1078,17,Advanced,Grammar|Reading,54.5,4,247,206,102,157,5047,BusinessEnglish,Negotiation language,261,false,133,61,1,195,1,PENDING,0.1,12,2026-01-05 11:55:00,1
1045,31,ADVANCED,"Event,IELTS",15.4,9,209,170,67,138,5516,Speaking,Daily speaking partners,159,false,118,59,1,212.1,True,BLOCKED,0.122,12,2026-03-12 20:14:00,0
1167,28,intermediate,,14.5,60,26,471,69,117,5543,BUSINESSENGLISH,Presentation openings,32,true,193,87,1,380.9,false,BLOCKED,0.051,12,12-01-2026,0
1025,21,Beginner,TOEFL; Speaking; BusinessEnglish,9.5,50,243,599,100,412,5595,TOEFL,Score 100+ study plan,267,false,274,85,16,456.1,no,PENDING,0.901,0,03/08/2026,1
1131,21,Advanced,Vocabulary,56.4,29,192,500,91,439,5389,Reading,Skimming vs scanning,433,no,258,74,9,582.6,false,PENDING,0.043,4,2026-01-26 09:29:00,1
1167,28,intermediate,N/A,14.5,60,26,471,69,117,5040,Event,Writing workshop signup, ,true,232,13,7,221.9,false,BLOCKED,null,3,2026-03-27 06:03:00,0
1123,19,Intermediate,IELTS|Listening|BusinessEnglish,12.3,38,58,370,10,860,5181, Reading ,Skimming vs scanning,564,false,143,79,15,18,0,BLOCKED,0.013,1,28-02-2026,0
1145,37,INTERMEDIATE,"Event,Grammar,Speaking",53.3,67,241,592,70,867,5465,reading,Skimming vs scanning,310,false,177,82,13,364.6,false,NOT_FRIEND,0.14,6,2026-03-27 05:23:00,0
1125,24, Intermediate ,"Vocabulary,BusinessEnglish",7.3,23,9,545,79,409,5058,Vocabulary,Idioms in real conversations,102,no,322,60,3,116.2,0,PENDING,0.915,7,2026-04-26 02:17:00,1
1062,27,Advanced,TOEFL,5.5,63,47,142,59,637,5196,TOEFL,Score 100+ study plan,434,no,273,83,5,432.2,no,FRIEND,0.884,9,2026-01-10 10:39:00,1
1126, ,Intermediate,Grammar,12.3,34,47,358,75,290,5534,Listening,Podcast recommendations,574,false,292,27,14,39.8,False,BLOCKED,0.017,10,2026-02-28 11:07:00,0
1094,33,beginner,Reading; Event,29.3,46,1,329,102,567,5009,Grammar,Conditionals — when to use which,389,no,245,11,21,251.8,no,FRIEND,0.122,11,16-04-2026,1
1127,39,Beginner,Event; Listening,22.9,44,177,243,48,769,5175,Listening,Dictation practice thread,291,yes,17,74,4,216.5,False,FRIEND,0.801,1,2026-03-29 19:43:00,1
1124,37, Beginner ,Writing,55.1,60,195,40,75,894,5515,GRAMMAR,Conditionals — when to use which,124,False,174,88,16,419.4,no,FRIEND,N/A,5,2026-03-13 12:22:00,1
1167,28,INTERMEDIATE,IELTS; Listening; Grammar,14.5,60,26,471,69,117,5322,speaking,Common pronunciation mistakes,193,false,34,32,3,72.3,0,NOT_FRIEND,0.091,1,17-03-2026,0
1084,N/A,Intermediate,"TOEFL,Listening",48.2,75,79,437,98,266,5131,Writing,Essay feedback exchange,549,0,99,25,13,372.6,true,BLOCKED,0.118,4,2026-03-22 19:11:00,0
1000,31,Advanced,"BusinessEnglish,Event,Reading",36.6,4,176,469,85,290,5538,Grammar,Articles a/an/the explained,72,yes,1,28,21,123.6,no,FRIEND,0.092,1,04/04/2026,1
1097,39,INTERMEDIATE,Reading|IELTS,10.2,48,107,581,11,368,5532,Vocabulary,Word of the day,593,false,312,40,22,378.7,0,BLOCKED,0.086,11,03/28/2026,0
1062,27,Advanced,TOEFL,5.5,63,47,142,59,637,5509,IELTS,IELTS band 7 roadmap,109,no,138,52,3,482.3,false,NOT_FRIEND,0.203,7,2026-04-30 03:51:00,1
1217,32,beginner,"Writing,Event",22.4,27,142,220,14,149,5043,READING,Inference questions explained,587,no,15,5,6,658.1,false,PENDING,0.11,9,2026-04-08 20:46:00,0
1032,35,Intermediate,IELTS,55.3,80,79,50,28,309,5546,Grammar,Subjunctive mood basics,369,false,314,51,5,691.1,0,PENDING,0.044,2,2026-02-25 18:23:00,0
1008,41,Intermediate,,49.3,9,199,435,61,356,5380,Event,Mock TOEFL Saturday,165,false,28,84,1,404.8,False,BLOCKED,0.041,4,02-02-2026,0
1043,19,intermediate,"Event,TOEFL,IELTS",19,28,181,303,23,516,5301,Listening,Note-taking techniques,204,false,339,2,1,646.1,false,BLOCKED,0.195,5,04/12/2026,0
1198,35,Intermediate,"Vocabulary,Grammar",10.7,38,40,516,34,109,5221,speaking,Storytelling fluency,444,true,326,53,10,227.4,no,PENDING,0.095,6,2026-04-23 18:57:00,1
1175,38,advanced,Listening; TOEFL; Speaking,8.6,76,190,215,NaN,496,5438, Vocabulary ,Word of the day,267,true,0,73,6,345.6,no,NOT_FRIEND,0.022,4,2026-05-01 01:03:00,0
1066,26,BEGINNER,Listening; Speaking; IELTS,41,10,134,222,112,552,5529,Event,  Speaking club Friday,168,false,203,88,0,54.1,False,PENDING,0.17,0,2026-02-18 14:46:00,1
1023,27,Beginner,Reading,57.6,50,183,58,103,890,5277,IELTS,Cue card practice partners,554,false,271,85,25,653.7,false,PENDING,0.199,10,02/27/2026,1
1096,37,beginner,"Reading,Writing",30,7,236,319,78,850,5474,LISTENING,  Dictation practice thread,301,true,338,66,14,700.6,no,PENDING,0.056,4,2026-02-28 14:49:00,0
1092,999,Intermediate,null,3.4,44,190,190,113,271,5257,Writing,Essay feedback exchange,60,true,141,12,20,469.1,0,PENDING,0.077,4,2026-01-04 14:04:00,0
1151,16,Intermediate,Writing; Grammar,N/A,1,156,224,115,503,5340,IELTS,Writing task 2 essay structures,549,false,134,20,17,706.2,false,PENDING,0.092,10,2026-01-22 12:26:00,0
1141,40,Advanced,Writing,21.6,64,247,76,18,574,5507,businessenglish,Job interview answers,79,no,20,16,13,365.6,no,FRIEND,0.106,2,2026-04-06 18:47:00,0
1157,34,Beginner,"Vocabulary,Listening",43.6,28,1,206,9,795,5212, Writing ,Essay feedback exchange,143,True,310,59,10,489.2,false,BLOCKED,0.033,6,2026-03-28 08:11:00,0
1177,29,Advanced,IELTS,43.9,46,59,486,95,865,5399,listening,Note-taking techniques,221,no,202,76,0,320,False,NOT_FRIEND,0.185,4,2026-04-21 01:27:00,1
1124,37,Beginner,Writing,55.1,60,195,40,75,894,5490,grammar,  Subjunctive mood basics,55,no,21,83,21,458.7,no,BLOCKED,0.037,6,2026-04-22 07:37:00,0
1067,18,Beginner,IELTS; Vocabulary,2.3,26,61,182,93,511,5311,TOEFL,Speaking task 1 templates,291,no,172,74,6,22.3,false,FRIEND,0.047,3,2026/02/04,1
1161,33,Intermediate,"Speaking,Event,Grammar",54.1,78,67,289,97,159,5015, Writing ,  Formal vs informal register,31,0,240,60,20,424.2,false,PENDING,0.156,10,2026-04-14 01:09:00,0
1013,31,Beginner,TOEFL,27.5,35,150,496,25,227,5018,Grammar,Subjunctive mood basics,411,0,192,0,15,148.2,no,BLOCKED,0.064,0,23-04-2026,0
1158,39,Advanced,,45.1,66,249,510,76,697,5549,TOEFL,Integrated writing tips,363,false,93,0,17,599.9,False,PENDING,0.094,2,01/15/2026,0
1060,NaN,Intermediate,Event; Listening; Speaking,55.9,45,249,581,78,453,5231,TOEFL,Reading section pacing,528,true,343,61,5,35.8,1,NOT_FRIEND,0.092,2,2026-02-04 11:49:00,1
1094,33, Beginner ,Reading; Event,29.3,46,1,329,102,567,5463,speaking,Common pronunciation mistakes,260,no,51,90,7,684.6,false,FRIEND,0.094,12,27-03-2026,1
1004,31,ADVANCED,Writing; Reading,59,37,157,185,76,517,5531,listening,Podcast recommendations,134,true,265,16,20,402.4,true,PENDING,0.021,2,01/09/2026,0
1028,29,Beginner,"Speaking,Reading",48.4,58,62,198,64,559,5464,Listening,Fast English drills,436,yes,101,47,4,82.8,false,NOT_FRIEND,0.158,7,2026-02-01 21:57:00,1
1138,28,Beginner,Speaking; Event; Vocabulary,12.6,12,67,302,N/A,454,5469,Speaking,Daily speaking partners,468,false,255,85,7,646,no,BLOCKED,0.912,12,04/20/2026,1
1004,31,ADVANCED,,59,37,157,185,76,517,5156,IELTS,Writing task 2 essay structures,N/A,0,317,32,11,419.7,0,NOT_FRIEND,null,3,2026-01-19 10:27:00,1
1043,19,Intermediate,"Event,TOEFL,IELTS",9999,28,181,303,23,516,5022,speaking,Storytelling fluency,350,false,113,50,10,267.6,False,FRIEND,0.192,0,03/07/2026,1
1093,32,Advanced,,37.1,19,158,227,87,73,5125,speaking,Daily speaking partners,122,false,89,78,14,249,no,NOT_FRIEND,0.988,8,2026-04-17 05:20:00,1
1179,16, Beginner ,"IELTS,Vocabulary",45.1,34,107,403,28,562,5466,businessenglish,Email templates that work,503,no,12,90,24,586.2,no,NOT_FRIEND,0.247,12,17-02-2026,1
1016,N/A,Intermediate,"Vocabulary,IELTS,TOEFL",54.8,26,17,303,119,355,5583,Grammar,Subjunctive mood basics,138,true,195,19,18,246.8,False,PENDING,0.143,5,2026-02-23 03:26:00,1
1047,N/A,intermediate,IELTS,42.6,20,54,375,0,567,5521,reading,Vocabulary in context,459,True,324,52,22,349.7,false,FRIEND,0.157,2,2026-04-02 15:33:00,0
1005,28,Intermediate,Grammar,9999,77,16,189,47,451,5159, Event ,Mock TOEFL Saturday,558,false,75,0,19,165.3,0,NOT_FRIEND,0.106,4,2026-01-18 08:16:00,1
1114,40,Intermediate,Speaking,12.2,80,246,96,7,863,5383,Vocabulary,Collocations you should know,109,false,154,81,0,505.7,true,BLOCKED,0.149,2,2026-02-26 08:57:00,0
1034,31,BEGINNER,N/A,5.7,37,180,469,26,702,5388,TOEFL,Reading section pacing,348,True,256,83,13,424.5,false,FRIEND,0.81,11,2026/03/03,1
1185,32,INTERMEDIATE,"TOEFL,Event,Vocabulary",5.1,31,121,535,106,316,5099,Listening,Note-taking techniques,506,1,176,44,8,699.6,false,FRIEND,0.182,9,04/16/2026,1
1176,21,Intermediate,"Grammar,Event",51.4,73,232,469,9,45,5189,TOEFL,Integrated writing tips,575,no,78,68,19,367.8,no,FRIEND,0.227,7,2026-04-26 01:05:00,1
1074,39,Intermediate,Listening|Vocabulary,58.3,7,131,570,68,293,5208,writing,Formal vs informal register,189,0,11,0,21,661.5,False,FRIEND,0.203,12,2026-03-01 08:08:00,1
1158,39,Advanced,"Grammar,Speaking",45.1,66,249,510,76,697,5597,BusinessEnglish,Presentation openings,473,false,233,0,4,673.5,false,BLOCKED,0.081,1,2026-03-20 21:14:00,0
1157,34,Beginner,"Vocabulary,Listening", ,28,1,206,9,795,5119,Listening,Note-taking techniques,405,no,76,28,0,598.5,true,PENDING,0.955,3,2026-04-30 10:09:00,1
1167,28,Intermediate,"IELTS,Listening,Grammar",14.5,60,26,471,69,117,5158,Speaking,Small talk openers,426,false,235,31,21,486.4,no,BLOCKED,N/A,9,01/11/2026,0
1195,null,Intermediate,"Writing,Listening",9.6,9,131,473,88,438,5154,EVENT,Mock TOEFL Saturday,244,true,34,28,5,139,false,BLOCKED,0.193,8,20-04-2026,0
1105,39,Advanced,"IELTS,Listening,Event",11.6,61,54,461,101,228,5301,Listening,Note-taking techniques,204,false,339,2,1,646.1,false,NOT_FRIEND,0.775,7,2026-04-12 17:17:00,1
1058,29,intermediate,"Reading,TOEFL",35.9,59,139,138,85,503,5332,Speaking,Small talk openers,416,yes,235,9,2,242.4,yes,NOT_FRIEND,0.141,10,2026-04-22 05:13:00,1
1039,19,beginner,IELTS|Event|Speaking,22.6,32,12,252,59,293,5023,Writing,Formal vs informal register,235,false,126,15,22,7.2,false,NOT_FRIEND,0.189,0,2026-04-19 09:51:00,0
1093,32,ADVANCED,"Speaking,Writing",37.1,19,158,227,87,73,5193,reading,  Reading speed tracker,509,1,151,87,3,560.5,no,FRIEND,0.227,9,02/12/2026,1
1089,16,Advanced,"Grammar,TOEFL,BusinessEnglish",22.9,28,8,463,51,540,5162,Speaking,Storytelling fluency,287,no,105,22,1,49.2,false,PENDING,0.019,4,2026-03-21 20:45:00,1
1155,18,Beginner,"Listening,IELTS",13.4,63,156,267,112,242,5165,TOEFL,Speaking task 1 templates,455,False,261,58,1,490.9,False,FRIEND,0.15,9,2026/01/16,1
1153,17,intermediate,Listening; IELTS; BusinessEnglish,23.3,78,32,320,46,556,5296,READING,Skimming vs scanning,523,true,136,8,14,140.6,false,NOT_FRIEND,0.181,12,28-04-2026,1
1111,18,Beginner,"Event,IELTS",15.2,32,41,495,93,311,5308,event,Mock TOEFL Saturday,509,0,26,12,23,600.9,no,FRIEND,N/A,1,2026-02-27 08:29:00,1
1049,17,INTERMEDIATE,Reading,29.1,18,169,557,117,762,5418,Writing,Formal vs informal register,356,0,188,33,0,521.5,no,BLOCKED,0.137,5,02/21/2026,0
1210,24, Beginner ,Grammar; Speaking,35.5,32,202,416,18,619,5581,BusinessEnglish,Email templates that work,123,false,237,90,6,486.1,False,PENDING,0.188,8,2026-04-11 18:04:00,1
1062,27,Advanced,TOEFL,5.5,63,47,142,59,637,5181,Reading,Skimming vs scanning,564,0,143,79,15,18,false,FRIEND,0.014,2,2026-02-28 07:48:00,1
1078,17,Advanced,"Grammar,Reading",N/A,4,247,206,102,157,5489,TOEFL,TOEFL Prep weekly thread,322,true,240,15,4,268.1,false,NOT_FRIEND,0.112,11,02/03/2026,0
1160,38,Intermediate,null,3.8,76,240,192,54,163,5332,Speaking,Small talk openers,416,true,235,9,2,242.4,True,FRIEND,0.938,6,04/22/2026,1
1075,41,Advanced,Event,42.9,53,54,372,35,57,5310,vocabulary,Academic word list — week 4,514,yes,263,5,22,256,false,NOT_FRIEND,N/A,12,2026-01-23 21:23:00,1
1174,24,Intermediate,"Speaking,Grammar,Listening",24.1,42,55,199,56,778,5062,grammar,Subjunctive mood basics,559,no,155,35,1,108.3,False,BLOCKED,,4,2026/04/21,1
